2019-03-14,10212,51.399,6.692
2019-03-14,10216,59.674,16.838
2019-03-14,1022,42.637,23.332
2019-03-14,10222,49.781,9.983
2019-03-14,10224,49.455,7.773
2019-03-14,10226,48.775,2.284
2019-03-14,10230,49.431,8.681
2019-03-14,10232,48.175,11.756,de
2019-03-14,10234,56.826,14.939
2019-03-14,10238,42.646,23.345
2019-03-14,1024,48.213,11.349,de
2019-03-14,10240,47.673,9.351
2019-03-14,10244,52.164,10.529
2019-03-14,10246,47.854,7.944
2019-03-14,10248,50.560,9.714
2019-03-14,10250,58.691,12.477
2019-03-14,10254,51.034,4.410
2019-03-14,1026,48.745,9.215
2019-03-14,10260,42.607,23.389
2019-03-14,10269,50.832,5.390
2019-03-14,10271,48.165,11.437,de
2019-03-14,10273,50.923,6.409
2019-03-14,10275,51.190,6.819
2019-03-14,10277,51.376,7.148
2019-03-14,1028,48.120,11.488,de
2019-03-14,10281,59.473,18.048
2019-03-14,10283,52.379,9.018
2019-03-14,10285,51.372,6.749
2019-03-14,10289,42.698,23.342
2019-03-14,10291,48.519,9.066
2019-03-14,10295,51.031,6.356
2019-03-14,10299,48.562,9.191
2019-03-14,10303,48.151,8.589
2019-03-14,10305,52.382,9.019
2019-03-14,10307,54.293,9.689
2019-03-14,10309,43.236,27.985
2019-03-14,10311,48.776,9.127
2019-03-14,10313,49.138,10.091
2019-03-14,10315,48.977,8.307
2019-03-14,10319,52.168,5.420
2019-03-14,10325,50.636,3.012
2019-03-14,10330,54.835,9.548
2019-03-14,10337,51.211,3.251
2019-03-14,10339,48.676,9.022
2019-03-14,10341,54.602,18.356
2019-03-14,10343,43.959,10.954
2019-03-14,10347,43.192,23.283
2019-03-14,10349,42.656,23.389
2019-03-14,10353,50.924,13.339
2019-03-14,10363,51.216,3.220
2019-03-14,10365,41.821,23.489
2019-03-14,10371,50.550,9.622
2019-03-14,10377,52.111,8.676
2019-03-14,10379,50.005,8.225
2019-03-14,1038,51.467,7.100
2019-03-14,10383,43.508,4.980
2019-03-14,10385,52.482,13.359
2019-03-14,10387,51.129,4.566
2019-03-14,10389,47.830,12.972,de
2019-03-14,10391,49.243,6.774
2019-03-14,10393,52.473,13.428
2019-03-14,10395,51.389,6.705
2019-03-14,10397,44.408,11.252
2019-03-14,10399,51.180,17.169
2019-03-14,10403,47.373,8.486
2019-03-14,10405,48.931,9.476
2019-03-14,10407,53.453,10.229
2019-03-14,10410,52.113,8.605
2019-03-14,10412,42.602,23.386
2019-03-14,10414,47.696,9.138
2019-03-14,10416,49.431,8.681
2019-03-14,10418,48.728,9.140
2019-03-14,10422,44.756,-0.413
2019-03-14,10424,51.505,6.748
2019-03-14,10428,44.636,10.964
2019-03-14,10430,59.958,17.725
2019-03-14,10432,48.681,9.004
2019-03-14,10434,49.532,8.570
2019-03-14,10436,50.007,9.203
2019-03-14,10438,49.801,8.341
2019-03-14,10440,49.346,9.522
2019-03-14,10442,51.147,16.986
2019-03-14,10444,51.677,6.609
2019-03-14,10446,44.422,26.091
2019-03-14,10448,47.732,7.346
2019-03-14,10450,51.290,6.919
2019-03-14,10452,51.991,8.517
2019-03-14,10456,43.437,5.464
2019-03-14,10458,48.722,8.736
2019-03-14,10461,42.656,23.373
2019-03-14,10463,42.048,24.639
2019-03-14,10465,42.600,23.556
2019-03-14,10467,48.879,9.394
2019-03-14,10471,48.876,8.962
2019-03-14,10473,50.446,7.904
2019-03-14,10475,48.265,11.436,de
2019-03-14,10477,48.780,9.212
2019-03-14,10479,42.609,23.040
2019-03-14,1048,51.443,7.197
2019-03-14,10481,42.334,23.876
2019-03-14,10483,42.609,23.362
2019-03-14,10489,5.424,100.299
2019-03-14,10491,51.463,-2.566
2019-03-14,10493,49.410,8.698
2019-03-14,10497,51.059,13.749
2019-03-14,10499,53.620,11.408
2019-03-14,10501,49.235,7.010
2019-03-14,10503,48.704,9.138
2019-03-14,10507,48.758,9.150
2019-03-14,10509,53.266,10.410
2019-03-14,10511,48.604,2.097
2019-03-14,10515,49.184,2.419
2019-03-14,10517,42.549,22.968
2019-03-14,1052,51.469,7.221
2019-03-14,10523,48.639,9.060
2019-03-14,10525,51.266,7.145
2019-03-14,10529,48.835,9.227
2019-03-14,10531,45.724,3.202
2019-03-14,10533,48.114,11.652,de
2019-03-14,10535,49.537,8.351
2019-03-14,10537,49.049,8.469
2019-03-14,1054,51.481,7.120
2019-03-14,10542,50.046,10.315
2019-03-14,10544,48.172,11.626,de
2019-03-14,10546,48.778,9.160
2019-03-14,10548,48.734,9.153
2019-03-14,10550,50.683,3.862
2019-03-14,10554,51.523,7.387
2019-03-14,10557,47.238,-2.303
2019-03-14,1056,51.467,7.100
2019-03-14,10561,49.039,8.692
2019-03-14,10563,52.462,13.586
2019-03-14,10567,48.759,9.154
2019-03-14,10569,48.706,9.221
2019-03-14,10571,48.929,12.704,de
2019-03-14,10573,48.818,9.119
2019-03-14,10575,42.669,23.275
2019-03-14,10577,48.718,8.999
2019-03-14,10580,51.500,6.802
2019-03-14,10582,51.233,6.784
2019-03-14,10586,47.606,7.577
2019-03-14,10588,55.676,13.347
2019-03-14,10596,48.765,8.674
2019-03-14,1060,51.474,7.216
2019-03-14,10601,44.490,11.312
2019-03-14,10603,41.555,23.274
2019-03-14,10605,42.698,23.148
2019-03-14,10607,42.653,23.368
2019-03-14,10609,41.580,23.289
2019-03-14,10611,42.618,23.703
2019-03-14,10615,42.683,23.288
2019-03-14,10617,43.527,26.534
2019-03-14,10619,43.833,10.551
2019-03-14,1062,50.933,6.961
2019-03-14,10623,49.220,11.151
2019-03-14,10629,54.312,8.871
2019-03-14,10633,51.640,8.105
2019-03-14,10635,47.899,11.447,de
2019-03-14,10637,49.251,8.905
2019-03-14,10639,51.448,7.150
2019-03-14,10641,49.586,8.646
2019-03-14,10643,50.132,8.626
2019-03-14,10645,49.783,9.932
2019-03-14,10647,55.608,13.035
2019-03-14,10649,42.519,27.371
2019-03-14,10651,42.742,23.266
2019-03-14,10657,43.276,26.929
2019-03-14,10659,53.207,13.315
2019-03-14,10661,51.034,7.006
2019-03-14,10663,53.295,6.534
2019-03-14,10667,42.136,24.797
2019-03-14,10671,49.621,7.980
2019-03-14,10675,48.716,9.089
2019-03-14,10677,48.721,9.111
2019-03-14,10679,51.300,6.864
2019-03-14,1068,51.511,7.477
2019-03-14,10681,44.479,11.277
2019-03-14,10683,51.536,6.464
2019-03-14,10687,42.688,23.299
2019-03-14,10695,50.956,6.928
2019-03-14,10697,48.795,9.182
2019-03-14,10699,41.985,21.451
2019-03-14,1070,53.463,9.972
2019-03-14,10701,50.003,8.246
2019-03-14,10705,42.655,23.336
2019-03-14,10709,50.092,9.238
2019-03-14,10711,51.235,6.804
2019-03-14,10713,49.594,11.044
2019-03-14,10715,42.620,23.315
2019-03-14,10717,42.695,23.121
2019-03-14,10719,58.387,15.559
2019-03-14,1072,50.087,8.634
2019-03-14,10721,59.449,18.124
2019-03-14,10723,59.299,18.051
2019-03-14,10725,59.781,16.378
2019-03-14,10727,59.323,18.246
2019-03-14,10729,59.259,18.129
2019-03-14,10731,42.685,23.243
2019-03-14,1074,51.392,12.448
2019-03-14,10741,50.875,4.686
2019-03-14,10755,50.821,4.507
2019-03-14,10759,50.826,4.345
2019-03-14,1076,48.726,9.361
2019-03-14,10761,50.863,4.321
2019-03-14,10763,50.876,4.321
2019-03-14,10767,51.162,4.161
2019-03-14,10769,50.852,4.438
2019-03-14,10773,50.877,4.323
2019-03-14,1078,47.872,11.477,de
2019-03-14,10783,51.042,3.711
2019-03-14,10787,50.827,4.380
2019-03-14,10789,50.861,4.329
2019-03-14,10791,42.539,23.501
2019-03-14,10793,48.079,11.505,de
2019-03-14,10795,42.994,23.372
2019-03-14,10801,50.851,7.102
2019-03-14,10803,57.689,11.954
2019-03-14,10805,53.224,6.000
2019-03-14,10809,51.567,11.735
2019-03-14,10811,51.496,7.334
2019-03-14,10815,53.368,6.773
2019-03-14,10817,49.602,6.116
2019-03-14,10819,42.606,23.356
2019-03-14,1082,51.447,7.238
2019-03-14,10821,42.618,23.323
2019-03-14,10823,59.333,18.033
2019-03-14,10825,55.899,14.095
2019-03-14,10827,59.334,13.511
2019-03-14,10831,48.573,8.767
2019-03-14,10835,50.870,4.763
2019-03-14,10837,53.048,8.639
2019-03-14,10839,42.706,23.328
2019-03-14,1084,47.819,9.653,de
2019-03-14,10843,59.355,18.365
2019-03-14,10845,51.539,7.186
2019-03-14,10849,49.898,10.067
2019-03-14,10851,52.045,6.313
2019-03-14,10853,49.036,8.292
2019-03-14,10857,50.863,4.393
2019-03-14,1086,49.436,11.101
2019-03-14,10863,37.559,126.949
2019-03-14,10867,48.876,9.084
2019-03-14,10870,53.754,9.645
2019-03-14,10874,52.200,8.787
2019-03-14,10876,50.965,6.999
2019-03-14,10878,51.523,6.738
2019-03-14,1088,53.556,9.991
2019-03-14,10880,48.883,8.338
2019-03-14,10882,51.795,10.951
2019-03-14,10884,53.252,10.390
2019-03-14,10888,51.387,6.779
2019-03-14,10890,50.929,11.598
2019-03-14,10892,49.010,12.105,de
2019-03-14,10894,49.886,8.074
2019-03-14,10896,51.177,6.471
2019-03-14,1090,48.705,9.121
2019-03-14,10900,53.208,10.392
2019-03-14,10904,51.450,9.253
2019-03-14,10906,42.875,12.042
2019-03-14,10908,48.547,8.719
2019-03-14,10910,49.150,11.029
2019-03-14,10914,61.450,23.857
2019-03-14,10916,48.887,2.360
2019-03-14,1092,48.746,9.211
2019-03-14,10920,50.580,8.817
2019-03-14,10924,59.861,17.651
2019-03-14,10926,59.472,18.305
2019-03-14,10934,45.752,4.873
2019-03-14,10939,42.696,23.494
2019-03-14,10943,42.657,23.370
2019-03-14,10945,42.648,23.368
2019-03-14,10947,42.069,24.751
2019-03-14,10949,43.354,24.611
2019-03-14,10953,42.676,23.265
2019-03-14,10955,48.771,9.170
2019-03-14,10957,42.571,23.677
2019-03-14,10959,50.978,13.873
2019-03-14,10963,48.784,9.191
2019-03-14,10967,49.602,10.979
2019-03-14,10969,52.322,10.231
2019-03-14,10971,43.224,27.952
2019-03-14,10977,48.272,10.794,de
2019-03-14,10979,51.734,8.743
2019-03-14,1098,48.397,10.010,de
2019-03-14,10983,52.385,9.023
2019-03-14,10985,48.713,8.738
2019-03-14,10987,42.672,23.230
2019-03-14,11000,48.506,8.869
2019-03-14,11002,55.795,13.091
2019-03-14,11004,59.622,16.555
2019-03-14,11006,57.652,11.968
2019-03-14,11008,51.669,7.787
2019-03-14,11010,42.702,23.179
2019-03-14,11016,52.040,8.542
2019-03-14,11018,52.296,6.806
2019-03-14,11026,52.541,13.572
2019-03-14,11028,53.204,10.583
2019-03-14,11030,52.877,13.408
2019-03-14,11034,48.111,-1.705
2019-03-14,11037,49.541,11.932
2019-03-14,11039,49.593,8.662
2019-03-14,11042,48.787,10.119,de
2019-03-14,11044,42.715,23.271
2019-03-14,11046,50.008,10.597
2019-03-14,11048,42.707,23.160
2019-03-14,11052,42.665,23.381
2019-03-14,11054,50.106,8.702
2019-03-14,11056,56.149,13.724
2019-03-14,1106,49.448,8.612
2019-03-14,11060,58.411,15.605
2019-03-14,11064,52.530,7.319
2019-03-14,11066,50.903,5.529
2019-03-14,11068,51.503,-2.702
2019-03-14,11070,42.681,23.296
2019-03-14,11072,42.667,23.400
2019-03-14,11074,42.732,23.311
2019-03-14,11076,42.626,23.380
2019-03-14,11078,49.235,7.268
2019-03-14,11082,50.187,8.467
2019-03-14,11084,46.825,8.650
2019-03-14,11086,47.587,9.642,de
2019-03-14,11088,48.647,8.908
2019-03-14,11090,52.210,21.047
2019-03-14,11092,50.864,6.102
2019-03-14,11094,44.489,11.400
2019-03-14,11096,42.648,23.259
2019-03-14,11098,42.650,23.364
2019-03-14,11100,50.723,7.079
2019-03-14,11104,48.109,11.522,de
2019-03-14,11111,49.467,8.469
2019-03-14,11113,52.154,9.198
2019-03-14,11117,48.866,8.213
2019-03-14,1112,51.371,9.511
2019-03-14,11121,49.305,10.576
2019-03-14,11123,42.693,23.312
2019-03-14,11125,54.046,10.677
2019-03-14,11127,51.029,5.234
2019-03-14,11129,43.883,10.684
2019-03-14,11131,53.570,9.717
2019-03-14,11133,51.926,4.484
2019-03-14,11135,50.840,4.947
2019-03-14,11137,48.771,9.172
2019-03-14,11139,49.389,11.350
2019-03-14,1114,42.580,23.351
2019-03-14,11141,50.123,19.864
2019-03-14,11143,44.729,10.276
2019-03-14,11151,49.341,10.803
2019-03-14,11155,42.139,24.762
2019-03-14,11163,50.832,6.525
2019-03-14,11165,50.232,8.768
2019-03-14,11167,50.627,10.159
2019-03-14,11169,42.401,23.070
2019-03-14,11171,50.831,12.082
2019-03-14,1118,48.785,9.178
2019-03-14,11183,43.627,22.685
2019-03-14,11187,52.699,7.306
2019-03-14,11191,48.406,10.820,de
2019-03-14,11193,42.771,23.361
2019-03-14,11195,54.156,12.068
2019-03-14,11197,48.744,9.163
2019-03-14,11199,51.093,6.833
2019-03-14,1120,50.402,8.816
2019-03-14,11201,50.892,4.730
2019-03-14,11203,49.408,11.116
2019-03-14,11205,48.636,9.020
2019-03-14,11211,50.864,12.097
2019-03-14,11213,48.606,13.457,de
2019-03-14,11215,50.856,4.677
2019-03-14,11217,53.583,10.095
2019-03-14,11220,53.546,10.103
2019-03-14,11222,52.012,8.724
2019-03-14,11224,51.983,8.672
2019-03-14,11226,51.194,6.545
2019-03-14,11228,47.935,8.716
2019-03-14,11232,55.595,13.022
2019-03-14,11238,48.489,13.436,de
2019-03-14,11241,52.371,9.006
2019-03-14,11243,55.170,61.449
2019-03-14,11245,49.857,8.646
2019-03-14,11247,53.317,13.950
2019-03-14,11249,39.230,23.185
2019-03-14,11251,50.922,6.357
2019-03-14,11253,50.920,6.358
2019-03-14,11255,52.384,13.421
2019-03-14,11257,53.161,8.210
2019-03-14,11259,48.058,11.666,de
2019-03-14,1126,48.606,9.101
2019-03-14,11263,48.798,9.070
2019-03-14,11267,47.477,9.435
2019-03-14,11269,48.955,9.200
2019-03-14,11272,48.755,9.257
2019-03-14,11274,51.445,6.636
2019-03-14,11276,52.422,-1.517
2019-03-14,11279,50.928,6.960
2019-03-14,1128,51.039,7.215
2019-03-14,11281,49.927,8.869
2019-03-14,11285,48.788,9.200
2019-03-14,11287,50.996,7.045
2019-03-14,11289,49.339,11.103
2019-03-14,11292,51.028,6.952
2019-03-14,11294,49.457,11.040
2019-03-14,11296,48.118,11.734,de
2019-03-14,11298,49.006,12.099,de
2019-03-14,11300,50.650,13.379
2019-03-14,11303,49.587,12.148
2019-03-14,11305,50.659,6.777
2019-03-14,11307,49.485,11.101
2019-03-14,11313,48.858,9.206
2019-03-14,11315,50.774,0.255
2019-03-14,11317,50.888,7.874
2019-03-14,1132,48.674,9.220
2019-03-14,11324,51.222,-0.195
2019-03-14,11326,42.138,24.763
2019-03-14,11332,42.665,23.299
2019-03-14,11334,42.620,23.373
2019-03-14,11336,42.677,23.332
2019-03-14,11338,42.684,23.252
2019-03-14,1134,53.550,10.048
2019-03-14,11342,42.160,24.746
2019-03-14,11344,42.599,23.028
2019-03-14,11346,42.721,23.258
2019-03-14,11348,43.571,27.826
2019-03-14,11350,42.698,23.342
2019-03-14,11352,42.779,23.244
2019-03-14,11354,42.770,23.411
2019-03-14,1136,48.465,7.950
2019-03-14,11374,59.258,18.008
2019-03-14,11376,59.125,15.127
2019-03-14,11378,59.392,16.748
2019-03-14,1138,49.007,8.414
2019-03-14,11380,55.607,12.998
2019-03-14,11382,56.152,13.614
2019-03-14,11384,56.748,13.882
2019-03-14,11386,53.102,8.455
2019-03-14,11388,48.473,8.952
2019-03-14,11394,54.402,10.220
2019-03-14,11396,43.725,7.417
2019-03-14,11398,48.117,11.608,de
2019-03-14,1140,48.628,8.925
2019-03-14,11400,51.256,6.764
2019-03-14,11404,58.396,15.567
2019-03-14,11408,50.900,6.966
2019-03-14,11414,42.715,23.244
2019-03-14,11416,42.691,23.329
2019-03-14,11422,51.477,7.210
2019-03-14,11425,47.999,7.788
2019-03-14,11427,44.503,11.345
2019-03-14,11429,44.523,11.292
2019-03-14,11431,50.939,6.781
2019-03-14,11435,48.778,8.904
2019-03-14,11437,46.878,8.645
2019-03-14,11439,51.814,4.511
2019-03-14,11443,47.857,12.153,de
2019-03-14,11445,64.179,15.431
2019-03-14,11447,49.954,8.452
2019-03-14,11449,48.877,9.343
2019-03-14,11451,47.872,11.478,de
2019-03-14,11459,42.522,27.436
2019-03-14,11467,42.762,23.431
2019-03-14,11471,49.236,7.001
2019-03-14,11473,52.237,13.438
2019-03-14,11477,51.398,12.211
2019-03-14,1148,48.772,9.169
2019-03-14,11481,51.661,6.748
2019-03-14,11486,47.941,9.443
2019-03-14,11488,50.803,12.638
2019-03-14,11490,52.833,4.758
2019-03-14,11492,42.705,23.157
2019-03-14,11496,51.541,7.229
2019-03-14,11498,48.748,9.277
2019-03-14,11500,51.607,7.625
2019-03-14,11504,53.263,10.409
2019-03-14,11506,51.180,6.647
2019-03-14,11508,48.859,2.407
2019-03-14,11510,48.863,9.190
2019-03-14,11522,43.202,27.708
2019-03-14,11524,49.649,8.330
2019-03-14,11529,50.886,4.693
2019-03-14,11533,50.588,8.462
2019-03-14,11535,49.337,8.652
2019-03-14,11537,49.437,11.098
2019-03-14,11539,54.757,9.191
2019-03-14,1154,48.415,9.118
2019-03-14,11541,49.483,7.717
2019-03-14,11543,58.185,16.010
2019-03-14,11546,59.455,17.802
2019-03-14,11548,59.427,18.460
2019-03-14,11550,59.270,18.078
2019-03-14,11552,57.698,11.993
2019-03-14,11556,57.708,12.000
2019-03-14,11558,42.930,25.178
2019-03-14,1156,51.809,8.423
2019-03-14,11562,42.696,23.344
2019-03-14,11570,41.884,23.461
2019-03-14,11572,52.427,4.886
2019-03-14,11574,50.666,7.167
2019-03-14,11576,51.496,6.789
2019-03-14,11580,50.916,4.920
2019-03-14,11582,50.832,4.558
2019-03-14,11584,47.367,8.565
2019-03-14,11586,51.293,6.046
2019-03-14,11588,51.359,12.361
2019-03-14,11590,54.049,9.975
2019-03-14,11592,50.869,4.733
2019-03-14,11598,48.840,9.188
2019-03-14,11600,51.216,6.788
2019-03-14,11604,43.076,25.626
2019-03-14,11606,42.707,23.352
2019-03-14,11608,52.018,8.536
2019-03-14,11612,48.718,9.108
2019-03-14,11614,52.833,4.758
2019-03-14,11616,52.999,9.068
2019-03-14,11618,48.777,9.279
2019-03-14,11620,49.093,11.901
2019-03-14,11622,51.567,8.116
2019-03-14,11628,52.321,4.970
2019-03-14,11630,49.456,11.068
2019-03-14,11634,54.792,9.442
2019-03-14,11636,54.307,10.105
2019-03-14,11638,35.940,126.893
2019-03-14,1164,50.929,6.926
2019-03-14,11642,50.930,6.918
2019-03-14,11644,49.735,8.739
2019-03-14,11646,52.342,9.662
2019-03-14,11649,48.522,7.681
2019-03-14,11651,48.819,9.113
2019-03-14,11653,48.819,9.113
2019-03-14,11655,43.617,1.439
2019-03-14,11657,65.625,22.133
2019-03-14,11659,58.355,12.745
2019-03-14,11661,59.445,14.887
2019-03-14,11663,59.379,18.041
2019-03-14,11665,51.349,6.708
2019-03-14,11669,50.905,6.958
2019-03-14,11671,43.411,24.613
2019-03-14,11673,42.703,23.352
2019-03-14,11675,42.769,23.405
2019-03-14,11677,41.950,24.372
2019-03-14,11679,42.686,23.142
2019-03-14,1168,50.928,6.943
2019-03-14,11681,42.640,23.309
2019-03-14,11683,50.867,6.745
2019-03-14,11685,51.283,6.095
2019-03-14,11691,42.672,23.353
2019-03-14,11693,52.464,13.314
2019-03-14,11697,51.671,5.624
2019-03-14,11699,51.660,6.673
2019-03-14,11703,51.354,7.458
2019-03-14,11709,51.035,6.972
2019-03-14,11711,51.034,6.984
2019-03-14,11713,51.039,6.998
2019-03-14,11719,51.050,6.952
2019-03-14,11727,49.167,8.623
2019-03-14,11731,53.735,10.257
2019-03-14,11733,49.858,8.563
2019-03-14,11735,51.398,7.088
2019-03-14,11737,49.014,12.043,de
2019-03-14,1174,48.418,10.073,de
2019-03-14,11741,48.679,9.243
2019-03-14,11743,51.905,7.674
2019-03-14,11747,48.832,9.071
2019-03-14,11751,55.148,61.413
2019-03-14,11755,41.495,13.830
2019-03-14,11757,52.390,9.003
2019-03-14,11759,51.305,7.254
2019-03-14,11763,56.522,14.950
2019-03-14,11767,57.652,12.515
2019-03-14,11769,59.239,18.227
2019-03-14,11771,55.749,13.193
2019-03-14,11777,51.770,8.549
2019-03-14,11783,40.386,18.150
2019-03-14,11789,48.714,8.742
2019-03-14,11791,52.371,9.918
2019-03-14,11795,52.490,13.457
2019-03-14,11797,51.427,6.681
2019-03-14,1180,52.047,8.532
2019-03-14,11805,42.602,23.482
2019-03-14,11807,42.640,23.381
2019-03-14,11809,41.566,23.734
2019-03-14,11811,50.183,9.162
2019-03-14,11817,52.403,5.322
2019-03-14,11819,48.944,9.240
2019-03-14,11821,50.363,8.982
2019-03-14,11823,50.780,7.727
2019-03-14,11825,48.094,11.496,de
2019-03-14,11827,49.645,8.567
2019-03-14,11829,42.134,24.718
2019-03-14,11831,42.686,23.299
2019-03-14,11833,42.707,23.363
2019-03-14,11835,51.973,7.641
2019-03-14,11837,51.019,6.765
2019-03-14,11839,50.800,4.905
2019-03-14,1184,51.603,7.070
2019-03-14,11843,50.647,6.780
2019-03-14,11847,49.966,8.052
2019-03-14,11850,48.857,8.531
2019-03-14,11852,50.931,5.328
2019-03-14,11854,53.141,8.904
2019-03-14,1186,48.761,9.179
2019-03-14,11861,49.081,18.641
2019-03-14,11863,49.358,11.262
2019-03-14,11865,52.744,6.898
2019-03-14,11869,48.139,11.616,de
2019-03-14,11871,51.311,12.369
2019-03-14,11875,41.576,24.697
2019-03-14,11877,42.676,23.267
2019-03-14,11879,43.257,27.816
2019-03-14,11883,50.716,7.168
2019-03-14,11885,51.425,7.175
2019-03-14,11891,49.204,8.141
2019-03-14,11893,49.695,8.662
2019-03-14,11895,48.839,9.330
2019-03-14,11897,51.045,13.698
2019-03-14,11899,52.223,9.879
2019-03-14,11901,45.673,12.242
2019-03-14,11905,45.276,9.108
2019-03-14,11907,47.690,9.131
2019-03-14,11911,41.927,25.556
2019-03-14,11915,42.163,24.763
2019-03-14,11917,51.768,5.870
2019-03-14,11921,51.182,3.159
2019-03-14,11924,48.769,18.608
2019-03-14,11929,53.023,6.591
2019-03-14,11931,51.368,6.787
2019-03-14,11933,48.784,9.197
2019-03-14,11935,48.575,9.180
2019-03-14,11937,51.374,7.643
2019-03-14,11939,42.701,23.282
2019-03-14,11943,50.221,10.121
2019-03-14,11945,48.386,9.989,de
2019-03-14,11949,52.182,5.378
2019-03-14,11951,41.840,23.486
2019-03-14,11953,33.873,-117.926
2019-03-14,11955,52.276,10.529
2019-03-14,11957,52.576,13.349
2019-03-14,11962,52.130,5.583
2019-03-14,11964,41.326,19.827
2019-03-14,11966,51.435,7.445
2019-03-14,11968,42.698,23.317
2019-03-14,11970,42.682,23.294
2019-03-14,11976,50.140,8.644
2019-03-14,11978,52.789,4.790
2019-03-14,11980,49.705,9.615
2019-03-14,11982,51.185,7.177
2019-03-14,11984,53.246,10.368
2019-03-14,11986,51.382,6.767
2019-03-14,11988,50.965,7.095
2019-03-14,11990,52.522,13.446
2019-03-14,11994,51.439,6.772
2019-03-14,11996,48.704,9.473
2019-03-14,11998,51.520,9.954
2019-03-14,12001,51.422,6.783
2019-03-14,12008,49.586,6.362
2019-03-14,12010,48.815,9.930,de
2019-03-14,12016,50.779,6.055
2019-03-14,12018,41.574,24.781
2019-03-14,12020,42.500,27.473
2019-03-14,12024,53.230,10.443
2019-03-14,12026,52.676,7.284
2019-03-14,12030,50.872,4.715
2019-03-14,12032,44.483,11.349
2019-03-14,12034,51.845,14.143
2019-03-14,12036,54.104,12.017
2019-03-14,1204,48.764,9.174
2019-03-14,12040,48.734,9.108
2019-03-14,12042,49.306,12.862
